time_period,time_identifier,geographic_level,country_code,country_name,version,old_la_code,new_la_code,la_name,school_name,school_urn,school_laestab,disadvantage_status,exam_cohort,end1618_student_count,aps_per_entry,aps_per_entry_grade,aps_per_entry_student_count,retained_percent,retained_assessed_percent,retained_student_count,retained_2nd_year_percent,retained_2nd_year_student_count,value_added,value_added_upper_ci,value_added_lower_ci,progress_banding,best_three_alevels_aps,best_three_alevels_grade,best_three_alevels_student_count,aab_percent,aab_student_count,level_3_maths_percent,level_3_maths_student_count,vocational_percent,vocational_student_count,maths_progress,maths_progress_entries_percent,maths_progress_inscope_count,english_progress,english_progress_entries_percent,english_progress_inscope_count
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Applied general,160,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,E/M measures,159,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,53.2,158,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,E/M measures,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,E/M measures,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,E/M measures,160,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Tech level,159,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Tech level,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Tech level,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Tech level,160,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Technical certificate,159,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Technical certificate,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Technical certificate,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,886,E10000016,Kent,The Skinners' School,140595,8865418,Total,Technical certificate,160,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,A level,19,37.80,B-,19,100.0,z,19,z,z,-0.29,0.01,-0.58,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,A level,22,39.55,B,22,100.0,z,22,z,z,-0.36,-0.08,-0.63,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,A level,19,35.69,B-,19,100.0,z,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,A level,21,41.24,B,20,95.2,z,21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Academic,19,37.87,B-,19,100.0,z,19,z,z,-0.28,0.01,-0.57,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Academic,22,39.55,B,22,100.0,z,22,z,z,-0.36,-0.08,-0.63,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Academic,19,35.69,B-,19,100.0,z,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Academic,21,41.33,B,20,95.2,z,21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Applied general,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Applied general,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Applied general,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Applied general,21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Tech level,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Tech level,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Tech level,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Tech level,21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Technical certificate,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Technical certificate,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Technical certificate,19,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Disadvantaged,Technical certificate,21,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,A level,137,43.76,B+,136,100.0,z,136,z,z,-0.01,0.09,-0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,A level,149,43.15,B+,139,94.0,z,149,z,z,-0.02,0.08,-0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,A level,138,37.81,B-,132,97.1,z,137,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,A level,143,42.32,B+,140,98.6,z,142,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Academic,137,43.77,B+,136,100.0,z,136,z,z,-0.02,0.09,-0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Academic,149,43.18,B+,139,94.0,z,149,z,z,-0.02,0.08,-0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Academic,138,37.81,B-,132,97.1,z,137,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Academic,143,42.34,B+,140,98.6,z,142,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Applied general,137,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Applied general,149,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Applied general,138,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Applied general,143,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Tech level,137,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Tech level,149,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Tech level,138,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Tech level,143,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Technical certificate,137,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Technical certificate,149,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Technical certificate,138,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Not disadvantaged,Technical certificate,143,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,A level,156,43.02,B+,155,100.0,100.0,155,z,z,-0.05,0.05,-0.14,Average,43.05,B+,155,43.2,155,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,A level,171,42.66,B+,161,94.7,z,171,z,z,-0.06,0.03,-0.16,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,A level,158,37.54,B-,151,96.8,z,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,A level,164,42.19,B+,160,98.2,z,163,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Academic,156,43.03,B+,155,100.0,100.0,155,z,z,-0.05,0.05,-0.14,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Academic,171,42.69,B+,161,94.7,z,171,z,z,-0.06,0.03,-0.16,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Academic,158,37.54,B-,151,96.8,z,157,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Academic,164,42.21,B+,160,98.2,z,163,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Applied general,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Applied general,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Applied general,158,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Applied general,164,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,E/M measures,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,41.9,155,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,E/M measures,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,E/M measures,158,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,E/M measures,164,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Tech level,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Tech level,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Tech level,158,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Tech level,164,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Technical certificate,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Technical certificate,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Technical certificate,158,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,336,E08000031,Wolverhampton,Wolverhampton Girls' High School,140798,3365400,Total,Technical certificate,164,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,A level,c,c,c,c,c,z,c,z,z,-0.47,0.11,-1.06,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,A level,6,38.33,B-,6,100.0,z,6,z,z,0.11,0.63,-0.42,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,A level,9,41.85,B+,9,100.0,z,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,A level,8,41.25,B,8,100.0,z,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Academic,c,c,c,c,c,z,c,z,z,-0.52,0.02,-1.07,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Academic,6,38.59,B,6,100.0,z,6,z,z,0.11,0.61,-0.38,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Academic,9,41.96,B+,9,100.0,z,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Academic,8,41.25,B,8,100.0,z,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Applied general,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Applied general,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Applied general,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Applied general,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Tech level,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Tech level,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Tech level,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Tech level,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Technical certificate,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Technical certificate,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Technical certificate,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Disadvantaged,Technical certificate,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Not disadvantaged,A level,c,c,c,c,c,z,c,z,z,0.09,0.19,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Not disadvantaged,A level,175,43.47,B+,173,98.9,z,176,z,z,0.09,0.18,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Not disadvantaged,A level,174,45.13,A-,174,100.0,z,173,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Not disadvantaged,A level,148,48.24,A-,146,100.0,z,147,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Beaconsfield High School,140893,8255402,Not disadvantaged,Academic,c,c,c,c,c,z,c,z,z,0.07,0.16,-0.02,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
